950568,Middle East and North Africa,Pakistan,Beverages,Online
950578,Sub-Saharan Africa,Central African Republic,Baby Food,Offline
950588,Sub-Saharan Africa,Nigeria,Meat,Offline
950598,Sub-Saharan Africa,Djibouti,Clothes,Offline
950608,Sub-Saharan Africa,Equatorial Guinea,Clothes,Offline
950618,Europe,Netherlands,Vegetables,Offline
950628,Sub-Saharan Africa,Central African Republic,Baby Food,Online
950638,Central America and the Caribbean,Guatemala,Baby Food,Online
950648,Europe,Switzerland,Office Supplies,Offline
950658,Asia,Bhutan,Cereal,Online
950668,Australia and Oceania,Federated States of Micronesia,Personal Care,Offline
950678,Europe,Moldova ,Cereal,Online
950688,Sub-Saharan Africa,Madagascar,Household,Offline
950698,Central America and the Caribbean,Saint Lucia,Cereal,Offline
950708,Sub-Saharan Africa,Namibia,Baby Food,Offline
950718,Europe,Netherlands,Household,Offline
950728,Sub-Saharan Africa,Niger,Cereal,Offline
950738,Central America and the Caribbean,Grenada,Cereal,Offline
950748,Central America and the Caribbean,El Salvador,Cosmetics,Offline
950758,Sub-Saharan Africa,Uganda,Household,Offline
950768,Sub-Saharan Africa,Swaziland,Personal Care,Online
950778,Asia,Turkmenistan,Clothes,Online
950788,Europe,Slovenia,Household,Offline
950798,Asia,Laos,Clothes,Offline
950808,Middle East and North Africa,Kuwait,Snacks,Online
950818,Europe,Serbia,Beverages,Offline
950828,Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Online
950838,Middle East and North Africa,Egypt,Household,Online
950848,Asia,Brunei,Household,Offline
950858,Sub-Saharan Africa,Uganda,Fruits,Online
950868,Sub-Saharan Africa,Cape Verde,Baby Food,Offline
950878,Europe,Russia,Cereal,Online
950888,Central America and the Caribbean,Dominican Republic,Clothes,Offline
950898,Central America and the Caribbean,Saint Vincent and the Grenadines,Personal Care,Online
950908,Europe,Slovenia,Fruits,Offline
950918,Middle East and North Africa,Oman,Beverages,Offline
950928,Middle East and North Africa,Iran,Snacks,Online
950938,Australia and Oceania,Palau,Personal Care,Offline
950948,Europe,Moldova ,Snacks,Online
950958,Sub-Saharan Africa,Angola,Beverages,Online
950968,Asia,China,Household,Offline
950978,Asia,Philippines,Cereal,Offline
950988,Sub-Saharan Africa,Eritrea,Household,Online
950998,Asia,South Korea,Household,Online
950407,Sub-Saharan Africa,Nigeria,Meat,Offline
950417,Europe,Serbia,Clothes,Offline
950427,Central America and the Caribbean,The Bahamas,Clothes,Offline
950437,North America,Greenland,Beverages,Offline
950447,Asia,Vietnam,Vegetables,Online
950457,Europe,Georgia,Cereal,Offline
950467,Europe,Ireland,Household,Online
950477,Sub-Saharan Africa,Chad,Personal Care,Offline
950487,Asia,North Korea,Cereal,Online
950497,Europe,Italy,Beverages,Online
950507,Australia and Oceania,Fiji,Snacks,Offline
950517,Middle East and North Africa,Egypt,Fruits,Online
950527,Sub-Saharan Africa,Mali,Vegetables,Offline
950537,Sub-Saharan Africa,Niger,Beverages,Offline
950547,Europe,Portugal,Snacks,Online
950557,Middle East and North Africa,Egypt,Office Supplies,Online
950567,Sub-Saharan Africa,Botswana,Snacks,Online
950577,Australia and Oceania,Federated States of Micronesia,Baby Food,Offline
950587,Middle East and North Africa,Oman,Personal Care,Offline
950597,Australia and Oceania,New Zealand,Baby Food,Offline
950607,Sub-Saharan Africa,Sudan,Office Supplies,Online
950617,Australia and Oceania,Samoa ,Snacks,Online
950627,Europe,Norway,Clothes,Offline
950637,Sub-Saharan Africa,Lesotho,Clothes,Offline
950647,Sub-Saharan Africa,Chad,Snacks,Online
950657,Middle East and North Africa,Egypt,Cereal,Online
950667,Europe,Luxembourg,Cereal,Online
950677,Sub-Saharan Africa,Uganda,Vegetables,Offline
950687,Europe,Hungary,Snacks,Online
950697,Sub-Saharan Africa,Kenya,Household,Online
950707,Europe,Georgia,Office Supplies,Offline
950717,Central America and the Caribbean,Belize,Meat,Online
950727,Asia,Vietnam,Cereal,Offline
950737,Asia,North Korea,Cosmetics,Offline
950747,Europe,United Kingdom,Vegetables,Offline
950757,Asia,Cambodia,Cereal,Offline
950767,Middle East and North Africa,Yemen,Office Supplies,Offline
950777,Middle East and North Africa,Somalia,Meat,Offline
950787,Middle East and North Africa,Bahrain,Clothes,Online
950797,Europe,Switzerland,Clothes,Online
950807,Australia and Oceania,Vanuatu,Personal Care,Online
950817,Central America and the Caribbean,El Salvador,Fruits,Online
950827,North America,Greenland,Vegetables,Offline
950837,Europe,Austria,Vegetables,Offline
950847,Central America and the Caribbean,Costa Rica,Vegetables,Online
950857,Europe,Greece,Fruits,Offline
950867,Sub-Saharan Africa,Swaziland,Snacks,Online
950877,Central America and the Caribbean,Guatemala,Meat,Offline
950887,Middle East and North Africa,Turkey,Vegetables,Offline
950897,Sub-Saharan Africa,Madagascar,Fruits,Offline
950907,Europe,Portugal,Baby Food,Online
950917,Sub-Saharan Africa,Democratic Republic of the Congo,Baby Food,Online
950927,Europe,Austria,Office Supplies,Online
950937,Middle East and North Africa,Afghanistan,Baby Food,Online
950947,Europe,Ukraine,Household,Offline
950957,Sub-Saharan Africa,Sierra Leone,Household,Offline
950967,Australia and Oceania,East Timor,Fruits,Offline
950977,Sub-Saharan Africa,Angola,Vegetables,Online
950987,Europe,Belgium,Meat,Offline
950997,Europe,Bulgaria,Fruits,Offline
951005,Central America and the Caribbean,Jamaica,Cosmetics,Offline
950415,Central America and the Caribbean,Dominican Republic,Meat,Online
950425,Central America and the Caribbean,Jamaica,Clothes,Online
950435,Middle East and North Africa,Bahrain,Snacks,Online
950445,Sub-Saharan Africa,Cameroon,Office Supplies,Offline
950455,Sub-Saharan Africa,Zimbabwe,Meat,Offline
950465,Sub-Saharan Africa,Mozambique,Baby Food,Online
950475,Central America and the Caribbean,Panama,Clothes,Online
950485,Sub-Saharan Africa,Mauritius ,Baby Food,Offline
950495,Asia,Nepal,Baby Food,Online
950505,Europe,Montenegro,Personal Care,Online
950515,Asia,Mongolia,Meat,Offline
950525,Europe,Serbia,Fruits,Online
950535,Europe,Iceland,Clothes,Offline
950545,Sub-Saharan Africa,Democratic Republic of the Congo,Cosmetics,Offline
950555,Sub-Saharan Africa,Gabon,Baby Food,Offline
950565,Australia and Oceania,Marshall Islands,Snacks,Offline
950575,Asia,Bhutan,Household,Online
950585,Australia and Oceania,Australia,Meat,Offline
950595,Sub-Saharan Africa,Zambia,Beverages,Offline
950605,Europe,Montenegro,Meat,Online
950615,Middle East and North Africa,Somalia,Vegetables,Online
950625,Europe,Armenia,Fruits,Online
950635,Sub-Saharan Africa,Lesotho,Cereal,Offline
950645,Middle East and North Africa,Qatar,Cereal,Offline
950655,Europe,Czech Republic,Meat,Offline
950665,Asia,Kyrgyzstan,Vegetables,Offline
950675,Central America and the Caribbean,Saint Lucia,Cereal,Online
950685,Central America and the Caribbean,The Bahamas,Fruits,Online
950695,Europe,Ukraine,Cereal,Online
950705,Europe,Spain,Vegetables,Offline
950715,Sub-Saharan Africa,Cote d'Ivoire,Snacks,Offline
950725,Sub-Saharan Africa,Botswana,Snacks,Online
950735,Asia,Kyrgyzstan,Household,Offline
950745,Sub-Saharan Africa,Senegal,Cosmetics,Online
950755,Europe,Austria,Baby Food,Offline
950765,Sub-Saharan Africa,Niger,Personal Care,Online
950775,Middle East and North Africa,Lebanon,Cereal,Offline
950785,Europe,Ireland,Office Supplies,Online
950795,Central America and the Caribbean,Cuba,Vegetables,Offline
950805,Europe,Armenia,Cereal,Online
950815,Middle East and North Africa,Lebanon,Baby Food,Offline
950825,Europe,Croatia,Beverages,Online
950835,Sub-Saharan Africa,Sao Tome and Principe,Personal Care,Online
950845,Middle East and North Africa,Yemen,Fruits,Offline
950855,Europe,Belgium,Fruits,Online
950865,Australia and Oceania,Australia,Meat,Offline
950875,Europe,Finland,Meat,Online
950885,Asia,Kazakhstan,Snacks,Offline
950895,Sub-Saharan Africa,Gabon,Personal Care,Online
950905,Europe,Monaco,Clothes,Offline
950915,Europe,Croatia,Beverages,Offline
950925,Sub-Saharan Africa,Sierra Leone,Meat,Offline
950935,Sub-Saharan Africa,Mali,Clothes,Online
950945,Asia,Taiwan,Meat,Online
950955,Asia,Brunei,Office Supplies,Offline
950965,Australia and Oceania,Samoa ,Cereal,Offline
950975,Sub-Saharan Africa,Republic of the Congo,Office Supplies,Online
950985,Middle East and North Africa,Morocco,Meat,Online
950995,Sub-Saharan Africa,Cape Verde,Beverages,Offline
951002,Central America and the Caribbean,Trinidad and Tobago,Baby Food,Online
950412,Middle East and North Africa,Saudi Arabia,Baby Food,Offline
950422,Asia,North Korea,Meat,Offline
950432,Middle East and North Africa,Turkey,Household,Online
950442,Europe,Montenegro,Cosmetics,Offline
950452,Europe,Portugal,Personal Care,Online
950462,Europe,Luxembourg,Fruits,Online
950472,Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,Offline
950482,Sub-Saharan Africa,Eritrea,Cosmetics,Offline
950492,Central America and the Caribbean,Belize,Clothes,Online
950502,Middle East and North Africa,Oman,Fruits,Online
950512,Asia,Indonesia,Household,Offline
950522,Central America and the Caribbean,Honduras,Snacks,Online
950532,Sub-Saharan Africa,Mauritania,Fruits,Online
950542,Sub-Saharan Africa,Democratic Republic of the Congo,Vegetables,Online
950552,Sub-Saharan Africa,Cameroon,Beverages,Online
950562,Europe,Bulgaria,Baby Food,Online
950572,Europe,Montenegro,Baby Food,Offline
950582,Middle East and North Africa,Egypt,Fruits,Offline
950592,Sub-Saharan Africa,Sao Tome and Principe,Clothes,Offline
950602,Asia,Maldives,Office Supplies,Offline
950612,Sub-Saharan Africa,Central African Republic,Household,Online
950622,Sub-Saharan Africa,Mauritania,Clothes,Online
950632,Sub-Saharan Africa,Guinea,Beverages,Online
950642,Middle East and North Africa,Bahrain,Clothes,Offline
950652,Sub-Saharan Africa,Rwanda,Beverages,Offline
950662,Sub-Saharan Africa,Uganda,Household,Offline
950672,Sub-Saharan Africa,Central African Republic,Baby Food,Offline
950682,Sub-Saharan Africa,Mozambique,Snacks,Online
950692,Asia,Tajikistan,Personal Care,Online
950702,Sub-Saharan Africa,Cape Verde,Personal Care,Online
950712,Sub-Saharan Africa,Swaziland,Beverages,Online
950722,Europe,Belgium,Vegetables,Online
950732,Sub-Saharan Africa,Kenya,Office Supplies,Online
950742,Europe,Moldova ,Office Supplies,Online
950752,Central America and the Caribbean,Dominica,Vegetables,Offline
950762,Sub-Saharan Africa,Sao Tome and Principe,Cereal,Offline
950772,Asia,Maldives,Cereal,Offline
950782,Europe,Germany,Clothes,Online
950792,Asia,Japan,Cereal,Offline
950802,Sub-Saharan Africa,Cote d'Ivoire,Clothes,Online
950812,Middle East and North Africa,Turkey,Meat,Offline
950822,Sub-Saharan Africa,Equatorial Guinea,Meat,Online
950832,Europe,Sweden,Snacks,Online
950842,Middle East and North Africa,Egypt,Cosmetics,Offline
950852,Central America and the Caribbean,Belize,Fruits,Online
950862,Sub-Saharan Africa,Mali,Vegetables,Online
950872,Middle East and North Africa,Qatar,Vegetables,Offline
950882,Europe,Monaco,Cereal,Offline
950892,Middle East and North Africa,Yemen,Cosmetics,Offline
950902,Sub-Saharan Africa,Namibia,Beverages,Online
950912,Europe,Portugal,Vegetables,Offline
950922,Sub-Saharan Africa,Guinea,Cosmetics,Online
950932,Central America and the Caribbean,El Salvador,Baby Food,Offline
950942,Asia,Japan,Cosmetics,Offline
950952,Europe,Norway,Household,Offline
950962,Europe,Moldova ,Fruits,Offline
950972,Sub-Saharan Africa,Mauritania,Meat,Offline
950982,Sub-Saharan Africa,Chad,Clothes,Online
950992,Europe,Norway,Baby Food,Offline
951003,Europe,Macedonia,Office Supplies,Online
950413,Australia and Oceania,Kiribati,Baby Food,Offline
950423,Asia,North Korea,Household,Online
950433,North America,Canada,Baby Food,Online
950443,Central America and the Caribbean,Grenada,Meat,Offline
950453,Sub-Saharan Africa,Djibouti,Personal Care,Online
950463,Central America and the Caribbean,Saint Lucia,Office Supplies,Online
950473,Europe,Croatia,Cereal,Offline
950483,Australia and Oceania,Palau,Baby Food,Offline
950493,Asia,Laos,Clothes,Online
950503,Europe,Finland,Meat,Online
950513,Sub-Saharan Africa,Ghana,Cereal,Online
950523,Central America and the Caribbean,The Bahamas,Fruits,Offline
950533,Middle East and North Africa,Jordan,Office Supplies,Offline
950543,Europe,Kosovo,Personal Care,Offline
950553,Asia,Turkmenistan,Beverages,Offline
950563,Central America and the Caribbean,Nicaragua,Beverages,Online
950573,Europe,Germany,Cereal,Offline
950583,Asia,Kazakhstan,Personal Care,Online
950593,Sub-Saharan Africa,Angola,Fruits,Offline
950603,Europe,Malta,Snacks,Online
950613,Sub-Saharan Africa,Mauritania,Household,Online
950623,North America,United States of America,Baby Food,Offline
950633,Central America and the Caribbean,Grenada,Clothes,Offline
950643,Middle East and North Africa,Lebanon,Personal Care,Online
950653,Sub-Saharan Africa,Mauritania,Beverages,Online
950663,Middle East and North Africa,Azerbaijan,Snacks,Offline
950673,Middle East and North Africa,Morocco,Vegetables,Online
950683,Middle East and North Africa,Lebanon,Cereal,Offline
950693,Central America and the Caribbean,El Salvador,Office Supplies,Offline
950703,Asia,Taiwan,Household,Online
950713,Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online
950723,Sub-Saharan Africa,Burundi,Baby Food,Online
950733,Europe,Malta,Cosmetics,Online
950743,Sub-Saharan Africa,Burundi,Vegetables,Online
950753,Europe,Moldova ,Office Supplies,Offline
950763,Sub-Saharan Africa,Swaziland,Cereal,Offline
950773,North America,Greenland,Household,Offline
950783,Asia,Nepal,Meat,Offline
950793,North America,Canada,Office Supplies,Online
950803,Asia,Maldives,Cereal,Online
950813,Middle East and North Africa,Kuwait,Beverages,Offline
950823,Central America and the Caribbean,Haiti,Cereal,Online
950833,Europe,Bosnia and Herzegovina,Office Supplies,Online
950843,Europe,Slovakia,Clothes,Offline
950853,Central America and the Caribbean,Saint Kitts and Nevis ,Office Supplies,Online
950863,Europe,Serbia,Personal Care,Offline
950873,Australia and Oceania,Tuvalu,Fruits,Offline
950883,Europe,Ireland,Beverages,Online
950893,Asia,Thailand,Cereal,Offline
950903,Australia and Oceania,New Zealand,Baby Food,Offline
950913,Sub-Saharan Africa,Nigeria,Meat,Offline
950923,Australia and Oceania,Vanuatu,Fruits,Offline
950933,Sub-Saharan Africa,Uganda,Household,Online
950943,Europe,Armenia,Beverages,Online
950953,Asia,Singapore,Baby Food,Online
950963,Central America and the Caribbean,Dominican Republic,Meat,Offline
950973,Middle East and North Africa,Oman,Snacks,Online
950983,Sub-Saharan Africa,Comoros,Cosmetics,Online
950993,Asia,Indonesia,Meat,Online
951001,Europe,Hungary,Cereal,Online
950411,Sub-Saharan Africa,Niger,Baby Food,Offline
950421,Sub-Saharan Africa,Zambia,Beverages,Offline
950431,Europe,Portugal,Clothes,Offline
950441,Europe,Poland,Vegetables,Online
950451,Asia,Taiwan,Vegetables,Online
950461,Sub-Saharan Africa,Zimbabwe,Cosmetics,Online
950471,Central America and the Caribbean,Costa Rica,Baby Food,Online
950481,Asia,Malaysia,Snacks,Offline
950491,Central America and the Caribbean,Jamaica,Vegetables,Offline
950501,Sub-Saharan Africa,Comoros,Clothes,Offline
950511,Asia,Kazakhstan,Office Supplies,Online
950521,Central America and the Caribbean,Guatemala,Cosmetics,Offline
950531,Central America and the Caribbean,Haiti,Clothes,Online
950541,North America,Mexico,Meat,Online
950551,Asia,Taiwan,Personal Care,Offline
950561,Europe,Bosnia and Herzegovina,Baby Food,Offline
950571,Europe,Czech Republic,Vegetables,Online
950581,Sub-Saharan Africa,Benin,Cereal,Offline
950591,Asia,Japan,Vegetables,Offline
950601,Europe,Luxembourg,Baby Food,Offline
950611,Asia,China,Beverages,Online
950621,Europe,Denmark,Fruits,Offline
950631,Asia,Kyrgyzstan,Vegetables,Offline
950641,Middle East and North Africa,Jordan,Cereal,Online
950651,Australia and Oceania,Marshall Islands,Cereal,Offline
950661,Sub-Saharan Africa,Lesotho,Snacks,Online
950671,Europe,Montenegro,Meat,Online
950681,Sub-Saharan Africa,Swaziland,Beverages,Offline
950691,Europe,Finland,Clothes,Offline
950701,Europe,Andorra,Meat,Online
950711,Europe,Malta,Vegetables,Offline
950721,Sub-Saharan Africa,Eritrea,Cosmetics,Offline
950731,Europe,Romania,Personal Care,Offline
950741,Asia,Kyrgyzstan,Cereal,Online
950751,Middle East and North Africa,Turkey,Snacks,Online
950761,Asia,Cambodia,Household,Online
950771,Central America and the Caribbean,Belize,Office Supplies,Offline
950781,Europe,Italy,Vegetables,Offline
950791,Middle East and North Africa,Jordan,Personal Care,Online
950801,Australia and Oceania,Nauru,Fruits,Online
950811,Sub-Saharan Africa,Togo,Snacks,Online
950821,Europe,Spain,Snacks,Offline
950831,Europe,San Marino,Office Supplies,Offline
950841,Sub-Saharan Africa,Mali,Meat,Online
950851,Sub-Saharan Africa,Comoros,Clothes,Online
950861,Central America and the Caribbean,Trinidad and Tobago,Meat,Offline
950871,Europe,Hungary,Cereal,Online
950881,Sub-Saharan Africa,Mozambique,Fruits,Offline
950891,Middle East and North Africa,Syria,Snacks,Offline
950901,Asia,Philippines,Cereal,Offline
950911,Asia,Taiwan,Fruits,Offline
950921,Middle East and North Africa,United Arab Emirates,Fruits,Offline
950931,Sub-Saharan Africa,The Gambia,Snacks,Online
950941,Asia,Mongolia,Fruits,Online
950951,Australia and Oceania,New Zealand,Clothes,Online
950961,Europe,Germany,Vegetables,Offline
950971,Europe,Spain,Meat,Offline
950981,Sub-Saharan Africa,Senegal,Clothes,Online
950991,Middle East and North Africa,Azerbaijan,Vegetables,Offline
950410,Central America and the Caribbean,Haiti,Baby Food,Online
950420,Asia,Sri Lanka,Snacks,Offline
950430,Middle East and North Africa,Qatar,Baby Food,Offline
950440,Europe,Bulgaria,Meat,Offline
950450,Australia and Oceania,New Zealand,Cereal,Offline
950460,Asia,Brunei,Office Supplies,Online
950470,Central America and the Caribbean,Costa Rica,Personal Care,Online
950480,Australia and Oceania,Vanuatu,Beverages,Online
950490,Sub-Saharan Africa,South Africa,Beverages,Offline
950500,Asia,North Korea,Vegetables,Online
950510,Central America and the Caribbean,Jamaica,Vegetables,Online
950520,Australia and Oceania,Marshall Islands,Cereal,Offline
950530,Central America and the Caribbean,Guatemala,Fruits,Offline
950540,Europe,Romania,Office Supplies,Online
950550,Central America and the Caribbean,Haiti,Beverages,Offline
950560,Europe,Liechtenstein,Clothes,Offline
950570,Europe,Macedonia,Clothes,Offline
950580,Europe,United Kingdom,Office Supplies,Offline
950590,Sub-Saharan Africa,Malawi,Cereal,Online
950600,Central America and the Caribbean,Haiti,Clothes,Offline
950610,North America,United States of America,Fruits,Online
950620,Europe,Poland,Cereal,Online
950630,Europe,Montenegro,Personal Care,Online
950640,Sub-Saharan Africa,Niger,Clothes,Offline
950650,Middle East and North Africa,Tunisia ,Office Supplies,Online
950660,Europe,Vatican City,Cereal,Offline
950670,Sub-Saharan Africa,Guinea,Cosmetics,Offline
950680,Europe,Croatia,Meat,Online
950690,Sub-Saharan Africa,Guinea-Bissau,Cereal,Online
950700,Australia and Oceania,Solomon Islands,Vegetables,Offline
950710,Asia,Kazakhstan,Personal Care,Offline
950720,Europe,Bosnia and Herzegovina,Snacks,Online
950730,Europe,Greece,Beverages,Online
950740,Asia,Malaysia,Office Supplies,Offline
950750,Europe,Ukraine,Personal Care,Offline
950760,Asia,South Korea,Office Supplies,Offline
950770,Europe,Armenia,Clothes,Online
950780,Asia,Kazakhstan,Cosmetics,Offline
950790,Europe,Montenegro,Beverages,Online
950800,Sub-Saharan Africa,Mauritania,Cereal,Offline
950810,Sub-Saharan Africa,Guinea,Vegetables,Offline
950820,Middle East and North Africa,Afghanistan,Vegetables,Offline
950830,Asia,South Korea,Vegetables,Offline
950840,Sub-Saharan Africa,Namibia,Office Supplies,Offline
950850,Asia,Maldives,Vegetables,Online
950860,Central America and the Caribbean,Saint Kitts and Nevis ,Household,Online
950870,Central America and the Caribbean,Honduras,Household,Online
950880,Europe,Georgia,Vegetables,Offline
950890,Europe,Poland,Personal Care,Online
950900,Sub-Saharan Africa,Ghana,Snacks,Online
950910,Europe,Iceland,Meat,Offline
950920,Central America and the Caribbean,Saint Kitts and Nevis ,Meat,Online
950930,Middle East and North Africa,Algeria,Clothes,Online
950940,Sub-Saharan Africa,Guinea,Clothes,Online
950950,Central America and the Caribbean,Cuba,Household,Offline
950960,Australia and Oceania,Fiji,Clothes,Online
950970,Europe,Moldova ,Household,Online
950980,Sub-Saharan Africa,Zambia,Baby Food,Offline
950990,Europe,San Marino,Baby Food,Offline
951000,Europe,Serbia,Clothes,Online
950409,Sub-Saharan Africa,Seychelles ,Vegetables,Offline
950419,North America,Canada,Vegetables,Offline
950429,Asia,India,Vegetables,Online
950439,Asia,Maldives,Vegetables,Offline
950449,Central America and the Caribbean,Saint Lucia,Office Supplies,Online
950459,Australia and Oceania,New Zealand,Cereal,Online
950469,Europe,Slovakia,Beverages,Offline
950479,Australia and Oceania,New Zealand,Baby Food,Offline
950489,Europe,France,Fruits,Offline
950499,Sub-Saharan Africa,Sierra Leone,Vegetables,Online
950509,Australia and Oceania,Tuvalu,Household,Online
950519,Europe,Norway,Office Supplies,Offline
950529,Middle East and North Africa,Morocco,Meat,Offline
950539,Europe,Spain,Household,Offline
950549,Sub-Saharan Africa,Lesotho,Fruits,Offline
950559,Sub-Saharan Africa,Liberia,Office Supplies,Offline
950569,Europe,Slovenia,Cereal,Offline
950579,Asia,Sri Lanka,Baby Food,Online
950589,Asia,Taiwan,Office Supplies,Online
950599,Middle East and North Africa,Saudi Arabia,Household,Online
950609,Europe,Montenegro,Household,Online
950619,Australia and Oceania,Federated States of Micronesia,Beverages,Offline
950629,Middle East and North Africa,Somalia,Baby Food,Online
950639,Asia,India,Cereal,Online
950649,Europe,Belgium,Beverages,Online
950659,Middle East and North Africa,United Arab Emirates,Vegetables,Online
950669,Europe,Liechtenstein,Clothes,Online
950679,Europe,Moldova ,Fruits,Offline
950689,Europe,Czech Republic,Clothes,Offline
950699,Europe,Bulgaria,Baby Food,Online
950709,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline
950719,Sub-Saharan Africa,Burundi,Beverages,Offline
950729,Sub-Saharan Africa,Ghana,Clothes,Online
950739,Europe,Czech Republic,Meat,Online
950749,Sub-Saharan Africa,Rwanda,Meat,Offline
950759,Asia,Indonesia,Baby Food,Offline
950769,Sub-Saharan Africa,South Africa,Snacks,Online
950779,Central America and the Caribbean,Costa Rica,Household,Online
950789,Central America and the Caribbean,Nicaragua,Cereal,Online
950799,Sub-Saharan Africa,Eritrea,Cereal,Offline
950809,Sub-Saharan Africa,Tanzania,Personal Care,Offline
950819,Europe,Bosnia and Herzegovina,Vegetables,Offline
950829,Europe,Norway,Clothes,Offline
950839,Asia,North Korea,Beverages,Offline
950849,Asia,Maldives,Snacks,Offline
950859,Sub-Saharan Africa,The Gambia,Cosmetics,Offline
950869,Central America and the Caribbean,The Bahamas,Fruits,Online
950879,Middle East and North Africa,Morocco,Office Supplies,Offline
950889,Sub-Saharan Africa,Burkina Faso,Office Supplies,Offline
950899,Middle East and North Africa,Jordan,Beverages,Online
950909,Middle East and North Africa,Morocco,Meat,Online
950919,Europe,Russia,Cosmetics,Offline
950929,Australia and Oceania,Marshall Islands,Beverages,Online
950939,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline
950949,Central America and the Caribbean,Trinidad and Tobago,Baby Food,Online
950959,Asia,Myanmar,Beverages,Online
950969,Asia,Thailand,Cosmetics,Online
950979,Australia and Oceania,Tonga,Fruits,Offline
950989,Asia,Uzbekistan,Household,Online
950999,Europe,Bulgaria,Personal Care,Online
951004,Central America and the Caribbean,Honduras,Personal Care,Online
950414,Australia and Oceania,East Timor,Fruits,Offline
950424,Europe,Bulgaria,Cosmetics,Offline
950434,Asia,Philippines,Household,Online
950444,Middle East and North Africa,Afghanistan,Office Supplies,Online
950454,North America,Mexico,Household,Online
950464,Central America and the Caribbean,Saint Kitts and Nevis ,Meat,Offline
950474,Asia,Japan,Personal Care,Online
950484,Central America and the Caribbean,Cuba,Personal Care,Online
950494,Europe,Germany,Clothes,Online
950504,Sub-Saharan Africa,Equatorial Guinea,Cereal,Offline
950514,Europe,Belarus,Office Supplies,Offline
950524,Sub-Saharan Africa,Tanzania,Vegetables,Online
950534,Central America and the Caribbean,Jamaica,Cereal,Offline
950544,Sub-Saharan Africa,Niger,Clothes,Offline
950554,Asia,Thailand,Baby Food,Offline
950564,Europe,Finland,Personal Care,Online
950574,Central America and the Caribbean,Dominica,Personal Care,Online
950584,Middle East and North Africa,Kuwait,Cosmetics,Online
950594,Sub-Saharan Africa,Kenya,Cereal,Online
950604,Middle East and North Africa,Iran,Beverages,Offline
950614,Europe,Slovakia,Beverages,Offline
950624,Asia,Laos,Cereal,Offline
950634,Europe,Spain,Vegetables,Online
950644,Central America and the Caribbean,Saint Lucia,Cosmetics,Offline
950654,Central America and the Caribbean,Dominican Republic,Clothes,Online
950664,Sub-Saharan Africa,Cape Verde,Vegetables,Offline
950674,North America,Mexico,Personal Care,Online
950684,Australia and Oceania,Vanuatu,Baby Food,Online
950694,Asia,Vietnam,Baby Food,Offline
950704,Europe,Denmark,Personal Care,Online
950714,Middle East and North Africa,Azerbaijan,Meat,Online
950724,Europe,San Marino,Vegetables,Online
950734,Europe,Italy,Vegetables,Online
950744,Middle East and North Africa,Pakistan,Personal Care,Online
950754,Central America and the Caribbean,El Salvador,Beverages,Offline
950764,Europe,France,Clothes,Online
950774,Central America and the Caribbean,Costa Rica,Meat,Offline
950784,Central America and the Caribbean,Nicaragua,Cosmetics,Online
950794,Asia,Singapore,Meat,Offline
950804,Sub-Saharan Africa,Sao Tome and Principe,Cereal,Offline
950814,Australia and Oceania,Palau,Fruits,Offline
950824,Sub-Saharan Africa,Liberia,Baby Food,Offline
950834,Australia and Oceania,Fiji,Cereal,Offline
950844,Middle East and North Africa,Saudi Arabia,Cereal,Online
950854,Sub-Saharan Africa,Madagascar,Vegetables,Offline
950864,Australia and Oceania,Palau,Snacks,Online
950874,Europe,Estonia,Office Supplies,Online
950884,Sub-Saharan Africa,The Gambia,Meat,Online
950894,Europe,Czech Republic,Meat,Online
950904,Europe,Latvia,Meat,Online
950914,Central America and the Caribbean,The Bahamas,Cosmetics,Offline
950924,Sub-Saharan Africa,Angola,Cereal,Online
950934,Sub-Saharan Africa,Malawi,Personal Care,Offline
950944,Europe,Denmark,Household,Offline
950954,Sub-Saharan Africa,Sao Tome and Principe,Cereal,Offline
950964,Middle East and North Africa,Kuwait,Meat,Online
950974,Europe,San Marino,Cosmetics,Online
950984,Asia,Indonesia,Cereal,Offline
950994,Europe,Portugal,Baby Food,Offline
950406,Central America and the Caribbean,Dominican Republic,Vegetables,Offline
950416,Middle East and North Africa,Pakistan,Cosmetics,Online
950426,Sub-Saharan Africa,Burundi,Baby Food,Offline
950436,Sub-Saharan Africa,Mauritius ,Fruits,Online
950446,Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Online
950456,Sub-Saharan Africa,Gabon,Cosmetics,Offline
950466,Europe,Sweden,Personal Care,Offline
950476,Sub-Saharan Africa,Mozambique,Cosmetics,Online
950486,Sub-Saharan Africa,Malawi,Cosmetics,Online
950496,Sub-Saharan Africa,Madagascar,Personal Care,Online
950506,Europe,Latvia,Vegetables,Online
950516,Europe,Portugal,Beverages,Online
950526,Asia,Maldives,Personal Care,Online
950536,Central America and the Caribbean,El Salvador,Vegetables,Offline
950546,Central America and the Caribbean,Haiti,Cereal,Offline
950556,Australia and Oceania,Solomon Islands,Vegetables,Offline
950566,Sub-Saharan Africa,Madagascar,Vegetables,Online
950576,Europe,Liechtenstein,Cereal,Offline
